_id,Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
2286,20230701,80109,S08000015,S37000027,All,d,7713,"",223,"",713,"",734,"",1848,"",2140,"",1085,"",730,"",240,""
2287,20230701,80113,S08000015,S37000027,Male,"",3970,"",156,"",370,"",394,"",971,"",1121,"",486,"",361,"",111,""
2288,20230701,80113,S08000015,S37000027,Female,"",4294,"",141,"",393,"",433,"",976,"",1134,"",576,"",422,"",219,""
2289,20230701,80113,S08000015,S37000027,All,d,8264,"",297,"",763,"",827,"",1947,"",2255,"",1062,"",783,"",330,""
2290,20230701,80132,S08000015,S37000027,Male,"",788,"",29,"",75,"",67,"",150,"",223,"",144,"",79,"",21,""
2291,20230701,80132,S08000015,S37000027,Female,"",790,"",29,"",76,"",64,"",135,"",246,"",133,"",84,"",23,""
2292,20230701,80132,S08000015,S37000027,All,d,1578,"",58,"",151,"",131,"",285,"",469,"",277,"",163,"",44,""
2293,20230701,80147,S08000015,S37000020,Male,"",2919,"",97,"",274,"",308,"",692,"",911,"",359,"",219,"",59,""
2294,20230701,80147,S08000015,S37000020,Female,"",2864,"",83,"",242,"",270,"",627,"",941,"",375,"",238,"",88,""
2295,20230701,80147,S08000015,S37000020,All,d,5783,"",180,"",516,"",578,"",1319,"",1852,"",734,"",457,"",147,""
2296,20230701,80166,S08000015,S37000008,Male,"",1958,"",67,"",204,"",186,"",492,"",560,"",254,"",163,"",32,""
2297,20230701,80166,S08000015,S37000008,Female,"",1875,"",80,"",153,"",148,"",458,"",548,"",247,"",181,"",60,""
2298,20230701,80166,S08000015,S37000008,All,d,3833,"",147,"",357,"",334,"",950,"",1108,"",501,"",344,"",92,""
2299,20230701,80171,S08000015,S37000008,Male,"",6843,"",317,"",809,"",734,"",1666,"",1868,"",871,"",450,"",128,""
2300,20230701,80171,S08000015,S37000008,Female,"",6958,"",295,"",785,"",688,"",1631,"",1923,"",886,"",551,"",199,""
2301,20230701,80171,S08000015,S37000008,All,d,13801,"",612,"",1594,"",1422,"",3297,"",3791,"",1757,"",1001,"",327,""
2302,20230701,80185,S08000015,S37000027,Male,"",694,"",25,"",65,"",70,"",128,"",228,"",103,"",61,"",14,""
2303,20230701,80185,S08000015,S37000027,Female,"",662,"",29,"",61,"",52,"",140,"",206,"",94,"",59,"",21,""
2304,20230701,80185,S08000015,S37000027,All,d,1356,"",54,"",126,"",122,"",268,"",434,"",197,"",120,"",35,""
2305,20230701,80202,S08000015,S37000008,Male,"",1808,"",70,"",204,"",195,"",455,"",512,"",216,"",126,"",30,""
2306,20230701,80202,S08000015,S37000008,Female,"",1752,"",72,"",164,"",182,"",429,"",492,"",202,"",153,"",58,""
2307,20230701,80202,S08000015,S37000008,All,d,3560,"",142,"",368,"",377,"",884,"",1004,"",418,"",279,"",88,""
2308,20230701,80217,S08000015,S37000020,Male,"",2975,"",125,"",294,"",338,"",701,"",917,"",340,"",225,"",35,""
2309,20230701,80217,S08000015,S37000020,Female,"",3051,"",121,"",281,"",334,"",704,"",886,"",380,"",255,"",90,""
2310,20230701,80217,S08000015,S37000020,All,d,6026,"",246,"",575,"",672,"",1405,"",1803,"",720,"",480,"",125,""
2311,20230701,80255,S08000015,S37000020,Male,"",2739,"",118,"",317,"",271,"",614,"",776,"",360,"",215,"",68,""
2312,20230701,80255,S08000015,S37000020,Female,"",2832,"",121,"",276,"",251,"",628,"",786,"",371,"",287,"",112,""
2313,20230701,80255,S08000015,S37000020,All,d,5571,"",239,"",593,"",522,"",1242,"",1562,"",731,"",502,"",180,""
2314,20230701,80260,S08000015,S37000008,Male,"",3016,"",118,"",337,"",309,"",735,"",870,"",360,"",249,"",38,""
2315,20230701,80260,S08000015,S37000008,Female,"",3093,"",121,"",296,"",284,"",694,"",928,"",425,"",272,"",73,""
2316,20230701,80260,S08000015,S37000008,All,d,6109,"",239,"",633,"",593,"",1429,"",1798,"",785,"",521,"",111,""
2317,20230701,80274,S08000015,S37000027,Male,"",2094,"",75,"",211,"",206,"",484,"",624,"",251,"",186,"",57,""
2318,20230701,80274,S08000015,S37000027,Female,"",2215,"",85,"",225,"",203,"",446,"",649,"",295,"",227,"",85,""
2319,20230701,80274,S08000015,S37000027,All,d,4309,"",160,"",436,"",409,"",930,"",1273,"",546,"",413,"",142,""
2320,20230701,80289,S08000015,S37000027,Male,"",1746,"",53,"",169,"",207,"",363,"",500,"",264,"",144,"",46,""
2321,20230701,80289,S08000015,S37000027,Female,"",1866,"",50,"",151,"",165,"",394,"",542,"",288,"",188,"",88,""
2322,20230701,80289,S08000015,S37000027,All,d,3612,"",103,"",320,"",372,"",757,"",1042,"",552,"",332,"",134,""
2323,20230701,80306,S08000015,S37000020,Male,"",4494,"",218,"",577,"",584,"",1247,"",1203,"",449,"",196,"",20,""
2324,20230701,80306,S08000015,S37000020,Female,"",4663,"",209,"",588,"",516,"",1265,"",1294,"",522,"",228,"",41,""
2325,20230701,80306,S08000015,S37000020,All,d,9157,"",427,"",1165,"",1100,"",2512,"",2497,"",971,"",424,"",61,""
2326,20230701,80330,S08000015,S37000020,Male,"",3078,"",156,"",376,"",314,"",803,"",832,"",331,"",226,"",40,""
2327,20230701,80330,S08000015,S37000020,Female,"",3235,"",180,"",361,"",330,"",886,"",820,"",342,"",243,"",73,""
2328,20230701,80330,S08000015,S37000020,All,d,6313,"",336,"",737,"",644,"",1689,"",1652,"",673,"",469,"",113,""
2329,20230701,80344,S08000015,S37000020,Male,"",5942,"",192,"",634,"",611,"",1498,"",1711,"",754,"",435,"",107,""
2330,20230701,80344,S08000015,S37000020,Female,"",6220,"",220,"",535,"",607,"",1430,"",1845,"",834,"",549,"",200,""
2331,20230701,80344,S08000015,S37000020,All,d,12162,"",412,"",1169,"",1218,"",2928,"",3556,"",1588,"",984,"",307,""
2332,20230701,80363,S08000015,S37000020,Male,"",3841,"",155,"",441,"",427,"",957,"",1148,"",418,"",251,"",44,""
2333,20230701,80363,S08000015,S37000020,Female,"",3827,"",134,"",361,"",437,"",945,"",1097,"",442,"",298,"",113,""
2334,20230701,80363,S08000015,S37000020,All,d,7668,"",289,"",802,"",864,"",1902,"",2245,"",860,"",549,"",157,""
2335,20230701,80378,S08000015,S37000008,Male,"",8713,"",451,"",923,"",921,"",2300,"",2460,"",905,"",596,"",157,""
2336,20230701,80378,S08000015,S37000008,Female,"",9005,"",413,"",870,"",900,"",2269,"",2508,"",1052,"",727,"",266,""
2337,20230701,80378,S08000015,S37000008,All,d,17718,"",864,"",1793,"",1821,"",4569,"",4968,"",1957,"",1323,"",423,""
2338,20230701,80397,S08000015,S37000008,Male,"",5426,"",237,"",558,"",635,"",1374,"",1634,"",533,"",358,"",97,""
2339,20230701,80397,S08000015,S37000008,Female,"",5596,"",242,"",513,"",605,"",1399,"",1608,"",594,"",448,"",187,""
2340,20230701,80397,S08000015,S37000008,All,d,11022,"",479,"",1071,"",1240,"",2773,"",3242,"",1127,"",806,"",284,""
2341,20230701,80400,S08000015,S37000008,Male,"",5759,"",222,"",633,"",614,"",1470,"",1685,"",673,"",355,"",107,""
2342,20230701,80400,S08000015,S37000008,Female,"",6060,"",244,"",612,"",617,"",1451,"",1773,"",773,"",415,"",175,""
2343,20230701,80400,S08000015,S37000008,All,d,11819,"",466,"",1245,"",1231,"",2921,"",3458,"",1446,"",770,"",282,""
2344,20230701,80414,S08000015,S37000008,Male,"",4420,"",249,"",581,"",473,"",1274,"",1243,"",361,"",188,"",51,""
2345,20230701,80414,S08000015,S37000008,Female,"",4365,"",204,"",553,"",446,"",1290,"",1174,"",380,"",233,"",85,""
2346,20230701,80414,S08000015,S37000008,All,d,8785,"",453,"",1134,"",919,"",2564,"",2417,"",741,"",421,"",136,""
2347,20230701,80467,S08000015,S37000027,Male,"",1789,"",66,"",167,"",165,"",446,"",542,"",248,"",128,"",27,""
2348,20230701,80467,S08000015,S37000027,Female,"",1616,"",43,"",142,"",156,"",349,"",498,"",256,"",127,"",45,""
2349,20230701,80467,S08000015,S37000027,All,d,3405,"",109,"",309,"",321,"",795,"",1040,"",504,"",255,"",72,""
2350,20230701,80491,S08000015,S37000027,Male,"",1978,"",85,"",216,"",207,"",457,"",550,"",245,"",178,"",40,""
2351,20230701,80491,S08000015,S37000027,Female,"",2130,"",68,"",218,"",196,"",432,"",636,"",303,"",198,"",79,""
2352,20230701,80491,S08000015,S37000027,All,d,4108,"",153,"",434,"",403,"",889,"",1186,"",548,"",376,"",119,""
2353,20230701,80518,S08000015,S37000008,Male,"",1847,"",73,"",213,"",165,"",452,"",527,"",266,"",124,"",27,""
2354,20230701,80518,S08000015,S37000008,Female,"",1905,"",90,"",196,"",166,"",420,"",571,"",256,"",152,"",54,""
2355,20230701,80518,S08000015,S37000008,All,d,3752,"",163,"",409,"",331,"",872,"",1098,"",522,"",276,"",81,""
2356,20230701,80522,S08000015,S37000008,Male,"",2018,"",78,"",212,"",225,"",424,"",554,"",309,"",175,"",41,""
2357,20230701,80522,S08000015,S37000008,Female,"",2070,"",89,"",191,"",202,"",453,"",626,"",262,"",186,"",61,""
2358,20230701,80522,S08000015,S37000008,All,d,4088,"",167,"",403,"",427,"",877,"",1180,"",571,"",361,"",102,""
2359,20230701,80537,S08000015,S37000027,Male,"",5139,"",171,"",565,"",553,"",1193,"",1512,"",677,"",366,"",102,""
2360,20230701,80537,S08000015,S37000027,Female,"",5177,"",148,"",474,"",479,"",1098,"",1521,"",780,"",484,"",193,""
2361,20230701,80537,S08000015,S37000027,All,d,10316,"",319,"",1039,"",1032,"",2291,"",3033,"",1457,"",850,"",295,""
2362,20230701,80541,S08000015,S37000027,Male,"",3425,"",129,"",343,"",292,"",783,"",980,"",508,"",297,"",93,""
2363,20230701,80541,S08000015,S37000027,Female,"",3583,"",107,"",318,"",289,"",756,"",1049,"",521,"",370,"",173,""
2364,20230701,80541,S08000015,S37000027,All,d,7008,"",236,"",661,"",581,"",1539,"",2029,"",1029,"",667,"",266,""
2365,20230701,80556,S08000015,S37000020,Male,"",4833,"",195,"",527,"",614,"",1133,"",1405,"",528,"",344,"",87,""
2366,20230701,80556,S08000015,S37000020,Female,"",5322,"",201,"",521,"",573,"",1257,"",1542,"",623,"",439,"",166,""
2367,20230701,80556,S08000015,S37000020,All,d,10155,"",396,"",1048,"",1187,"",2390,"",2947,"",1151,"",783,"",253,""
2368,20230701,80561,S08000015,S37000020,Male,"",1983,"",61,"",132,"",187,"",382,"",588,"",352,"",231,"",50,""
2369,20230701,80561,S08000015,S37000020,Female,"",1994,"",43,"",163,"",143,"",329,"",604,"",405,"",243,"",64,""
2370,20230701,80561,S08000015,S37000020,All,d,3977,"",104,"",295,"",330,"",711,"",1192,"",757,"",474,"",114,""
2371,20230701,80594,S08000015,S37000008,Male,"",5346,"",253,"",708,"",530,"",1277,"",1547,"",587,"",361,"",83,""
2372,20230701,80594,S08000015,S37000008,Female,"",5589,"",244,"",631,"",524,"",1359,"",1607,"",630,"",448,"",146,""
2373,20230701,80594,S08000015,S37000008,All,d,10935,"",497,"",1339,"",1054,"",2636,"",3154,"",1217,"",809,"",229,""
2374,20230701,80607,S08000015,S37000027,Male,"",5180,"",158,"",467,"",484,"",1137,"",1475,"",758,"",534,"",167,""
2375,20230701,80607,S08000015,S37000027,Female,"",5571,"",164,"",478,"",431,"",1087,"",1529,"",929,"",704,"",249,""
2376,20230701,80607,S08000015,S37000027,All,d,10751,"",322,"",945,"",915,"",2224,"",3004,"",1687,"",1238,"",416,""
2377,20230701,80611,S08000015,S37000027,Male,"",3663,"",163,"",430,"",361,"",808,"",1060,"",504,"",272,"",65,""
2378,20230701,80611,S08000015,S37000027,Female,"",3970,"",192,"",414,"",362,"",895,"",1153,"",488,"",340,"",126,""
